date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank,sku_name,category,sub_category,mrp,cost_price,supplier_id,supplier_name,avg_lead_time,lead_time_variability,week,quarter,year,is_month_start,lag_1_week_sales,lag_2_week_sales,lag_4_week_sales,rolling_4w_mean,rolling_4w_std,price_gap,is_promo,is_winter_season,is_summer_season,lead_time_days,lead_time_risk,demand_cv,revenue,SKU_segment
2024-04-06,SKU0024,32,612.39,19596.48,0,0.0356062992125984,4,14,5,1,0,1,summer,0,1.316678556956135,0,organic,1.0845229452212035,0.9814548669009696,0,0,0.3166528482498493,4.48,428,12,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,14,2,2024,False,33.0,33.0,32.0,32.5,0.5773502691896308,22.610000000000014,True,False,True,11,high,0.0177646236673732,19596.48,BX
2024-04-07,SKU0024,33,575.88,19004.04,0,0.0931023622047244,4,14,6,1,0,1,summer,0,1.0026709648497787,1,organic,1.026185879297782,1.024306821154733,0,0,0.282033374183098,4.48,428,60,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,14,2,2024,False,32.0,33.0,32.0,32.75,0.5000000000000064,59.120000000000005,True,False,True,11,high,0.0152671755725192,19004.04,BX
2024-04-08,SKU0024,26,627.0,16302.0,0,0.0125984251968503,4,15,0,0,0,0,summer,0,0.9641789493111256,0,organic,1.0618494904753877,1.0038003140454244,0,0,0.3199110686382727,4.48,428,40,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,33.0,32.0,33.0,31.0,3.366501646120693,8.0,True,False,True,11,high,0.1085968272942159,16302.0,BX
2024-04-09,SKU0024,24,628.71,15089.04,0,0.0099055118110235,4,15,1,0,0,0,summer,0,1.0859050600965847,0,organic,0.9302063903920345,1.0125735586763884,0,0,0.3233071596933595,4.48,428,25,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,26.0,33.0,33.0,28.75,4.425306015783918,6.289999999999964,True,False,True,11,high,0.1539236875055276,15089.04,BX
2024-04-10,SKU0024,33,577.22,19048.26,0,0.0909921259842519,4,15,2,0,0,0,summer,1,0.8901704783546067,0,paid,0.913340376,0.97652489156023,0,0,0.2938220169451245,4.48,428,64,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,24.0,26.0,32.0,29.0,4.69041575982343,57.77999999999997,True,False,True,11,high,0.16173847447667,19048.260000000002,BX
2024-04-11,SKU0024,36,598.55,21547.8,0,0.0574015748031496,4,15,3,0,0,0,summer,0,0.8374136128313803,2,paid,1.0067102243624442,1.0074593575518511,0,0,0.3653987300768926,4.48,428,29,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,33.0,24.0,33.0,29.75,5.678908345800274,36.450000000000045,True,False,True,11,high,0.1908876754890848,21547.8,BX
2024-04-12,SKU0024,31,584.14,18108.34,0,0.0800944881889764,4,15,4,0,0,0,summer,0,1.0802508960121044,0,affiliate,0.9569331658770736,0.9771775032374652,0,1,0.3510891991620914,4.48,428,76,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,36.0,33.0,26.0,31.0,5.0990195135927845,50.860000000000014,True,False,True,11,high,0.1644845004384769,18108.34,BX
2024-04-13,SKU0024,24,612.77,14706.48,0,0.035007874015748,4,15,5,1,0,0,summer,0,0.9266472408085734,0,affiliate,1.0524338923425076,1.0475018670179348,0,0,0.2740081679538954,4.48,428,85,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,31.0,36.0,24.0,31.0,5.0990195135927845,22.230000000000015,True,False,True,11,high,0.1644845004384769,14706.48,BX
2024-04-14,SKU0024,37,389.19,14400.03,1,0.3871023622047244,4,15,6,1,0,0,summer,0,1.146396182,0,organic,1.024721406092311,1.0185046632749717,0,1,0.2368474749627957,4.48,428,62,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,15,2,2024,False,24.0,31.0,33.0,32.0,5.94418483337567,245.81,True,False,True,11,high,0.1857557760429896,14400.03,BX
2024-04-15,SKU0024,28,577.66,16174.48,0,0.0902992125984252,4,16,0,0,0,0,summer,0,1.050216993971138,0,paid,0.9909732573365836,1.0036676375896685,0,0,0.3467794798441335,4.48,428,39,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,37.0,24.0,36.0,30.0,5.477225575051661,57.34000000000003,True,False,True,11,high,0.1825741858350553,16174.48,BX
2024-04-16,SKU0024,25,624.97,15624.25,0,0.0157952755905511,4,16,1,0,0,0,summer,0,1.017463154503011,0,affiliate,1.0086777730230516,1.0218383424674788,0,0,0.295080775017818,4.48,428,67,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,28.0,37.0,31.0,28.5,5.916079783099616,10.029999999999973,True,False,True,11,high,0.2075817467754251,15624.25,BX
2024-04-17,SKU0024,30,632.78,18983.4,0,0.003496062992126,4,16,2,0,0,0,summer,0,1.0102675550214557,0,organic,1.0029917194268934,1.0031851213995486,1,0,0.2763873844905744,4.48,428,92,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,25.0,28.0,24.0,30.0,5.0990195135927845,2.2200000000000277,True,False,True,11,high,0.1699673171197595,18983.399999999998,BX
2024-04-18,SKU0024,27,610.24,16476.48,0,0.0389921259842519,4,16,3,0,0,0,summer,0,0.987053453,0,paid,0.9923920322967812,0.9964298591728464,0,0,0.3476037634564559,4.48,428,61,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,30.0,25.0,37.0,27.5,2.081665999466133,24.75999999999999,True,False,True,11,high,0.0756969454351321,16476.48,BX
2024-04-19,SKU0024,40,535.18,21407.2,1,0.1571968503937008,4,16,4,0,0,0,summer,0,1.061129278381321,1,organic,0.9857545577464462,1.0030651852825327,0,0,0.3912894945583032,4.48,428,1,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,27.0,30.0,28.0,30.5,6.658328118479393,99.82000000000004,True,False,True,11,high,0.218305839950144,21407.199999999997,BX
2024-04-20,SKU0024,38,577.79,21956.02,0,0.0900944881889764,4,16,5,1,0,0,summer,1,0.940416102,1,organic,1.0436120002021894,0.964089019399508,0,0,0.2864429630155159,4.48,428,53,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,40.0,27.0,25.0,33.75,6.238322424070966,57.21000000000004,True,False,True,11,high,0.184839182935436,21956.019999999997,BX
2024-04-21,SKU0024,36,606.93,21849.48,0,0.0442047244094489,4,16,6,1,0,0,summer,0,0.7063442949415335,1,paid,1.0294576234982276,0.9911530773798736,1,0,0.3327772458248597,4.48,428,38,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,16,2,2024,False,38.0,40.0,30.0,35.25,5.737304826019501,28.07000000000005,True,False,True,11,high,0.1627604205962979,21849.48,BX
2024-04-22,SKU0024,25,613.41,15335.25,0,0.034,4,17,0,0,0,0,summer,0,1.011670014419633,0,organic,1.0353827119075392,1.004503713800229,0,0,0.2403776552445157,4.48,428,85,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,36.0,38.0,27.0,34.75,6.701989754294366,21.590000000000032,True,False,True,11,high,0.192863014512068,15335.25,BX
2024-04-23,SKU0024,26,596.96,15520.96,0,0.0599055118110235,4,17,1,0,0,0,summer,0,0.9309104303579692,1,affiliate,0.96807513,0.985331958,0,1,0.2931877201998207,4.48,428,113,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,25.0,36.0,40.0,31.25,6.701989754294366,38.03999999999997,True,False,True,11,high,0.2144636721374197,15520.960000000001,BX
2024-04-24,SKU0024,30,605.41,18162.3,0,0.0465984251968504,4,17,2,0,0,0,summer,0,0.7934619115020258,0,affiliate,1.008250811833619,1.0418471123220672,1,0,0.2236890276363453,4.48,428,49,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,26.0,25.0,38.0,29.25,4.991659710623978,29.590000000000032,True,False,True,11,high,0.1706550328418453,18162.3,BX
2024-04-25,SKU0024,34,522.61,17768.74,1,0.1769921259842519,4,17,3,0,0,1,summer,0,1.1171027437770025,0,paid,1.009961151166029,0.9927722142856878,0,0,0.3423950189668455,4.48,428,84,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,30.0,26.0,36.0,28.75,4.112987559751021,112.39,True,False,True,11,high,0.143060436860905,17768.74,BX
2024-04-26,SKU0024,30,591.76,17752.8,0,0.0680944881889764,4,17,4,0,0,1,summer,0,0.9429631103643346,0,organic,0.9466997560755596,1.0050442225291123,0,0,0.3292380422670548,4.48,428,50,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,34.0,30.0,25.0,30.0,3.265986323710903,43.24000000000001,True,False,True,11,high,0.1088662107903634,17752.8,BX
2024-04-27,SKU0024,32,592.96,18974.72,0,0.0662047244094487,4,17,5,1,0,1,summer,1,0.7382148252261747,0,affiliate,1.0595697505214503,1.0397575367295933,0,0,0.4283639635489518,4.48,428,99,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,30.0,34.0,26.0,31.5,1.9148542155126744,42.03999999999997,True,False,True,11,high,0.060789022714688,18974.72,BX
2024-04-28,SKU0024,28,587.63,16453.64,0,0.0745984251968504,4,17,6,1,0,1,summer,0,0.9887851786132892,0,paid,1.084020204597037,1.0159026876031794,0,0,0.291305843,4.48,428,36,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,17,2,2024,False,32.0,30.0,30.0,31.0,2.58198889747161,47.370000000000005,True,False,True,11,high,0.083289964434568,16453.64,BX
2024-04-29,SKU0024,45,373.32,16799.4,1,0.4120944881889763,4,18,0,0,0,1,summer,0,0.8987851397220196,0,affiliate,0.993407839537124,1.0429664342932017,1,0,0.3266280549872867,4.48,428,24,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,False,28.0,32.0,34.0,33.75,7.675719293112969,261.68,True,False,True,11,high,0.2274287197959398,16799.4,BX
2024-04-30,SKU0024,39,536.07,20906.73,1,0.1557952755905511,4,18,1,0,0,1,summer,0,0.7447679152478693,1,affiliate,1.0202337208670804,1.003221017290762,0,0,0.2938546722861034,4.48,428,21,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,False,45.0,28.0,30.0,36.0,7.52772652709081,98.92999999999996,True,False,True,11,high,0.2091035146414114,20906.730000000003,BX
2024-05-01,SKU0024,44,346.27,15235.88,1,0.4546929133858268,5,18,2,0,0,1,summer,0,1.0468279979512374,2,organic,0.9980056778649782,0.96975929,0,0,0.33023086,4.48,428,26,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,True,39.0,45.0,32.0,39.0,7.788880963698614,288.73,True,False,True,11,high,0.1997148965050926,15235.88,BX
2024-05-02,SKU0024,33,613.47,20244.51,0,0.0339055118110235,5,18,3,0,0,1,summer,1,0.8424161363773426,0,organic,1.0048387238920722,0.9503551150325312,0,0,0.2474909920389338,4.48,428,40,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,True,44.0,39.0,28.0,40.25,5.499999999999998,21.529999999999973,True,False,True,11,high,0.1366459627329192,20244.510000000002,BX
2024-05-03,SKU0024,42,529.46,22237.32,1,0.1662047244094487,5,18,4,0,0,1,summer,0,1.1077556199130194,1,paid,1.0256434027361323,0.9750166968381456,0,1,0.3125872038343089,4.48,428,78,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,True,33.0,44.0,45.0,39.5,4.795831523312717,105.53999999999996,True,False,True,11,high,0.1214134562863979,22237.32,BX
2024-05-04,SKU0024,31,575.12,17828.72,0,0.0942992125984251,5,18,5,1,0,1,summer,0,0.8653765838664207,0,organic,1.045002500028831,1.0043051446329645,0,0,0.2080615203712242,4.48,428,22,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,True,42.0,33.0,39.0,37.5,6.454972243679026,59.88,True,False,True,11,high,0.172132593164774,17828.72,BX
2024-05-05,SKU0024,30,580.26,17407.8,0,0.0862047244094488,5,18,6,1,0,1,summer,0,1.146556959,0,organic,1.0669680899305234,1.0187264613457647,0,0,0.2334987204268526,4.48,428,67,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,18,2,2024,True,31.0,42.0,44.0,34.0,5.477225575051659,54.74000000000001,True,False,True,11,high,0.1610948698544605,17407.8,BX
2024-05-06,SKU0024,36,509.78,18352.08,1,0.1971968503937008,5,19,0,0,0,1,summer,0,1.0638135239960211,1,paid,0.9534389637768644,1.019970942972002,0,0,0.3345316387014593,4.48,428,55,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,30.0,31.0,33.0,34.75,5.499999999999999,125.22000000000004,True,False,True,11,high,0.158273381294964,18352.079999999998,BX
2024-05-07,SKU0024,34,588.9,20022.6,0,0.0725984251968504,5,19,1,0,0,1,summer,0,1.016291484474103,1,paid,1.0030101540262115,0.9733171824519103,0,0,0.2755123228067404,4.48,428,4,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,36.0,30.0,42.0,32.75,2.7537852736430493,46.10000000000002,True,False,True,11,high,0.0840850465234518,20022.6,BX
2024-05-08,SKU0024,38,540.13,20524.94,1,0.1494015748031496,5,19,2,0,0,0,summer,0,0.8866246920416841,2,paid,0.9468261184541912,0.986384263,0,0,0.3098718356518392,4.48,428,85,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,34.0,36.0,31.0,34.5,3.415650255319864,94.87,True,False,True,11,high,0.0990043552266627,20524.94,BX
2024-05-09,SKU0024,37,592.9,21937.3,0,0.0662992125984252,5,19,3,0,0,0,summer,0,1.1357215950091355,1,affiliate,0.9875244284274304,1.0089753352432118,1,0,0.3106397429705835,4.48,428,28,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,38.0,34.0,30.0,36.25,1.7078251276599288,42.10000000000002,True,False,True,11,high,0.0471124173147566,21937.3,BX
2024-05-10,SKU0024,37,550.23,20358.51,1,0.1334960629921259,5,19,4,0,0,0,summer,0,1.075533328845809,1,affiliate,0.979500113,0.955525235796004,1,0,0.2638069942977863,4.48,428,100,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,37.0,38.0,36.0,36.5,1.732050807568873,84.76999999999998,True,False,True,11,high,0.0474534467827088,20358.510000000002,BX
2024-05-11,SKU0024,26,575.95,14974.7,0,0.0929921259842519,5,19,5,1,0,0,summer,0,0.9456401110234444,0,affiliate,1.0624234393041243,0.981779139427206,0,0,0.2751845176714387,4.48,428,103,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,37.0,37.0,34.0,34.5,5.686240703077326,59.04999999999996,True,False,True,11,high,0.1648185711036906,14974.7,BX
2024-05-12,SKU0024,33,603.44,19913.52,0,0.0497007874015747,5,19,6,1,0,0,summer,0,1.0870955950745238,0,affiliate,1.0373202749835977,1.0043621880598423,1,0,0.2984606831401977,4.48,428,81,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,19,2,2024,False,26.0,37.0,38.0,33.25,5.188127472091126,31.559999999999945,True,False,True,11,high,0.1560339089350714,19913.52,BX
2024-05-13,SKU0024,40,321.5,12860.0,1,0.4937007874015748,5,20,0,0,0,0,summer,0,0.8461626806440531,1,paid,1.0557866482709444,1.0032612136083292,0,0,0.3154182382121263,4.48,428,52,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,33.0,26.0,37.0,34.0,6.055300708194983,313.5,True,False,True,11,high,0.1780970796527936,12860.0,BX
2024-05-14,SKU0024,27,611.06,16498.62,0,0.0377007874015748,5,20,1,0,0,0,summer,0,0.8080351218784836,0,affiliate,0.9882038704221336,1.0184774584936118,0,1,0.334854202153492,4.48,428,64,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,40.0,33.0,37.0,31.5,6.454972243679028,23.94000000000005,True,False,True,11,high,0.2049197537675881,16498.62,BX
2024-05-15,SKU0024,27,579.88,15656.76,0,0.0868031496062992,5,20,2,0,0,0,summer,0,0.9856650300768128,0,affiliate,0.9681812556248204,1.0017770102285706,0,0,0.2981703077243244,4.48,428,56,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,27.0,40.0,26.0,31.75,6.18465843842649,55.120000000000005,True,False,True,11,high,0.1947923917614642,15656.76,BX
2024-05-16,SKU0024,27,626.43,16913.61,0,0.013496062992126,5,20,3,0,0,0,summer,0,1.0106675163439922,0,affiliate,0.9374416866044282,0.9933097440951516,0,0,0.2847143530241699,4.48,428,63,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,27.0,27.0,33.0,30.25,6.499999999999999,8.57000000000005,True,False,True,11,high,0.2148760330578512,16913.609999999997,BX
2024-05-17,SKU0024,38,473.01,17974.38,1,0.2551023622047244,5,20,4,0,0,0,summer,0,1.0641859888933134,1,affiliate,0.9992422606167108,0.981615436359578,0,0,0.3151388023022172,4.48,428,22,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,27.0,27.0,40.0,29.75,5.499999999999999,161.99,True,False,True,11,high,0.1848739495798319,17974.38,BX
2024-05-18,SKU0024,29,580.01,16820.29,0,0.0865984251968504,5,20,5,1,0,0,summer,0,1.0097570231490598,0,organic,1.039944955890224,1.0058207899866525,0,0,0.2908012933599308,4.48,428,62,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,38.0,27.0,27.0,30.25,5.251983752196242,54.99000000000001,True,False,True,11,high,0.1736192975932642,16820.29,BX
2024-05-19,SKU0024,35,619.12,21669.2,0,0.025007874015748,5,20,6,1,0,0,summer,1,1.1861070204301063,0,paid,1.073092631738773,0.9939446354020672,1,0,0.430695908,4.48,428,107,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,20,2,2024,False,29.0,38.0,27.0,32.25,5.123475382979798,15.879999999999995,True,False,True,11,high,0.1588674537358076,21669.2,BX
2024-05-20,SKU0024,39,593.34,23140.26,0,0.0656062992125983,5,21,0,0,0,0,summer,0,0.806424452,1,organic,1.0262052619324944,1.015072588012001,1,1,0.2626030041345341,4.48,428,71,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,35.0,29.0,27.0,35.25,4.499999999999999,41.65999999999997,True,False,True,11,high,0.127659574468085,23140.260000000002,BX
2024-05-21,SKU0024,30,609.35,18280.5,0,0.0403937007874015,5,21,1,0,0,0,summer,0,1.085248939656602,1,organic,1.023078763035455,0.9724614734672268,0,0,0.2809333193859443,4.48,428,83,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,39.0,35.0,38.0,33.25,4.645786621588784,25.649999999999977,True,False,True,11,high,0.1397229059124446,18280.5,BX
2024-05-22,SKU0024,31,599.57,18586.67,0,0.0557952755905511,5,21,2,0,0,0,summer,0,1.033846455469761,0,affiliate,0.9723635577472832,1.0355563063711148,1,0,0.2607488144217394,4.48,428,118,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,30.0,39.0,29.0,33.75,4.112987559751022,35.42999999999995,True,False,True,11,high,0.1218662980666969,18586.670000000002,BX
2024-05-23,SKU0024,37,442.98,16390.26,1,0.3023937007874015,5,21,3,0,0,0,summer,0,1.2034316443485042,1,affiliate,0.9627052865232076,0.9855024476631996,0,0,0.3158142701816348,4.48,428,66,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,31.0,30.0,35.0,34.25,4.425306015783918,192.02,True,False,True,11,high,0.1292060150593844,16390.260000000002,BX
2024-05-24,SKU0024,38,330.33,12552.54,1,0.4797952755905512,5,21,4,0,0,0,summer,0,1.018737389491585,0,organic,0.9872951494137812,0.9916202344573766,0,0,0.2994930177922322,4.48,428,59,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,37.0,31.0,39.0,34.0,4.0824829046386295,304.67,True,False,True,11,high,0.1200730266070185,12552.539999999999,BX
2024-05-25,SKU0024,35,573.72,20080.2,0,0.0965039370078739,5,21,5,1,0,1,summer,0,1.0474455664692712,0,paid,1.0227043953945751,1.0141083613013575,0,0,0.3159006659276728,4.48,428,99,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,38.0,37.0,30.0,35.25,3.095695936834451,61.27999999999997,True,False,True,11,high,0.0878211613286369,20080.2,BX
2024-05-26,SKU0024,33,624.9,20621.7,0,0.0159055118110236,5,21,6,1,0,1,summer,0,1.2641925928440951,0,affiliate,1.054020152817263,1.0127097141337496,0,0,0.2878661032046742,4.48,428,32,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,21,2,2024,False,35.0,38.0,31.0,35.75,2.2173557826083443,10.100000000000025,True,False,True,11,high,0.0620239379750585,20621.7,BX
2024-05-27,SKU0024,30,624.65,18739.5,0,0.0162992125984252,5,22,0,0,0,1,summer,0,1.1194436435345811,0,organic,0.9910014587583106,1.0105780884690774,0,0,0.3409948996230286,4.48,428,3,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,False,33.0,35.0,37.0,34.0,3.366501646120693,10.350000000000025,True,False,True,11,high,0.0990147542976674,18739.5,BX
2024-05-28,SKU0024,26,616.52,16029.52,0,0.0291023622047244,5,22,1,0,0,1,summer,0,1.091283359587167,0,organic,1.0214161306393252,0.9876133594903308,0,0,0.3725114609917426,4.48,428,90,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,False,30.0,33.0,38.0,31.0,3.9157800414902426,18.480000000000015,True,False,True,11,high,0.1263154852093626,16029.52,BX
2024-05-29,SKU0024,30,626.62,18798.6,0,0.0131968503937007,5,22,2,0,0,1,summer,0,0.9414800341990496,1,affiliate,0.9842144211575092,0.9565573702929558,0,1,0.3467551910214591,4.48,428,113,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,False,26.0,30.0,35.0,29.75,2.8722813232690134,8.379999999999995,True,False,True,11,high,0.096547271370387,18798.6,BX
2024-05-30,SKU0024,30,589.22,17676.6,0,0.0720944881889763,5,22,3,0,0,1,summer,0,1.0208425005063984,0,organic,0.9444126068756714,0.9962186665657852,0,1,0.2577291789294068,4.48,428,92,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,False,30.0,26.0,33.0,29.0,1.999999999999999,45.77999999999997,True,False,True,11,high,0.0689655172413792,17676.600000000002,BX
2024-05-31,SKU0024,40,540.77,21630.8,1,0.1483937007874016,5,22,4,0,0,1,summer,0,0.7521380809596099,2,affiliate,1.0205517230164631,1.0138771717423047,0,1,0.2900889496986143,4.48,428,84,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,False,30.0,30.0,30.0,31.5,5.972157622389639,94.23000000000002,True,False,True,11,high,0.1895923054726869,21630.8,BX
2024-06-01,SKU0024,29,603.44,17499.76,0,0.0497007874015747,6,22,5,1,0,1,monsoon,0,0.8734411908120462,0,affiliate,1.127184193170899,1.0085316546746912,0,0,0.4243698206391408,4.48,428,74,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,True,40.0,30.0,26.0,32.25,5.188127472091126,31.559999999999945,True,False,True,11,high,0.1608721696772442,17499.760000000002,BX
2024-06-02,SKU0024,28,572.64,16033.92,0,0.0982047244094488,6,22,6,1,0,1,monsoon,0,1.0970490015732497,0,organic,1.0691496611558395,1.0188001309953068,0,0,0.3647351558919763,4.48,428,57,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,22,2,2024,True,29.0,40.0,30.0,31.75,5.560275772537425,62.360000000000014,True,False,True,11,high,0.1751267959854307,16033.92,BX
2024-06-03,SKU0024,40,390.4,15616.0,1,0.3851968503937008,6,23,0,0,0,1,monsoon,0,0.7331247109977982,0,paid,0.953253942605878,0.992341365652904,1,0,0.3879178978530291,4.48,428,6,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,23,2,2024,True,28.0,29.0,30.0,34.25,6.652067347825035,244.6,True,False,True,11,high,0.1942209444620448,15616.0,BX
2024-06-04,SKU0024,28,620.52,17374.56,0,0.0228031496062992,6,23,1,0,0,1,monsoon,0,1.013933796380336,0,paid,0.9553612452731222,0.9839278433441996,0,1,0.2584047081296536,4.48,428,70,OfficePro Stapler,Electronics Accessories,PC Accessories,635,374.71,SUP002,NovaSupply Distributors,11,4,23,2,2024,True,40.0,28.0,40.0,31.25,5.852349955359813,14.480000000000018,True,False,True,11,high,0.187275198571514,17374.559999999998,BX
