date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank,sku_name,category,sub_category,mrp,cost_price,supplier_id,supplier_name,avg_lead_time,lead_time_variability,week,quarter,year,is_month_start,lag_1_week_sales,lag_2_week_sales,lag_4_week_sales,rolling_4w_mean,rolling_4w_std,price_gap,is_promo,is_winter_season,is_summer_season,lead_time_days,lead_time_risk,demand_cv
2024-04-28,SKU0018,33,884.13,29176.29,0,0.020897009966777413,4,17,6,1,0,1,summer,0,0.9887851786132892,0,paid,1.084020204597037,1.0159026876031794,0,0,0.5476755489114411,4.78,233,50,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,17,2,2024,False,36.0,28.0,35.0,32.0,3.3665016461206934,18.870000000000005,True,False,True,3,low,0.10520317644127167
2024-04-29,SKU0018,32,888.19,28422.08,0,0.016400885935769598,4,18,0,0,0,1,summer,0,0.8987851397220196,0,affiliate,0.993407839537124,1.0429664342932017,1,0,0.6894027786443565,4.78,233,78,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,False,33.0,36.0,31.0,32.25,3.3040379335998358,14.809999999999945,True,False,True,3,low,0.10245078863875459
2024-04-30,SKU0018,39,853.61,33290.79,0,0.0546954595791805,4,18,1,0,0,1,summer,0,0.7447679152478693,1,affiliate,1.0202337208670804,1.003221017290762,0,0,0.572822026,4.78,233,29,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,False,32.0,33.0,28.0,35.0,3.1622776601683813,49.389999999999986,True,False,True,3,low,0.09035079029052517
2024-05-01,SKU0018,43,742.36,31921.48,1,0.17789590254706533,5,18,2,0,0,1,summer,0,1.0468279979512374,2,organic,0.9980056778649782,0.96975929,0,0,0.5965723258291905,4.78,233,102,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,True,39.0,32.0,36.0,36.75,5.188127472091129,160.64,True,False,True,3,low,0.14117353665554092
2024-05-02,SKU0018,36,877.9,31604.4,0,0.027796234772978986,5,18,3,0,0,1,summer,1,0.8424161363773426,0,organic,1.0048387238920722,0.9503551150325312,0,0,0.5578366983904497,4.78,233,79,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,True,43.0,39.0,33.0,37.5,4.654746681256316,25.100000000000023,True,False,True,3,low,0.12412657816683509
2024-05-03,SKU0018,43,620.9,26698.7,1,0.31240310077519384,5,18,4,0,0,1,summer,0,1.1077556199130194,1,paid,1.0256434027361323,0.9750166968381456,0,1,0.6768070089311238,4.78,233,105,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,True,36.0,43.0,32.0,40.25,3.403429642777025,282.1,True,False,True,3,low,0.08455725820564038
2024-05-04,SKU0018,39,847.83,33065.37,0,0.06109634551495012,5,18,5,1,0,1,summer,0,0.8653765838664207,0,organic,1.045002500028831,1.0043051446329645,0,0,0.616419195,4.78,233,68,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,True,43.0,36.0,39.0,40.25,3.403429642777025,55.16999999999996,True,False,True,3,low,0.08455725820564038
2024-05-05,SKU0018,37,848.1,31379.7,0,0.060797342192691006,5,18,6,1,0,1,summer,0,1.146556959,0,organic,1.0669680899305234,1.0187264613457647,0,0,0.5810199141023072,4.78,233,48,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,18,2,2024,True,39.0,43.0,43.0,38.75,3.0956959368344545,54.89999999999998,True,False,True,3,low,0.07988892740217947
2024-05-06,SKU0018,36,839.43,30219.48,0,0.07039867109634557,5,19,0,0,0,1,summer,0,1.0638135239960211,1,paid,0.9534389637768644,1.019970942972002,0,0,0.6716602859122124,4.78,233,38,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,37.0,39.0,36.0,38.75,3.0956959368344545,63.57000000000005,True,False,True,3,low,0.07988892740217947
2024-05-07,SKU0018,35,877.35,30707.25,0,0.028405315614617916,5,19,1,0,0,1,summer,0,1.016291484474103,1,paid,1.0030101540262115,0.9733171824519103,0,0,0.6847973751127843,4.78,233,60,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,36.0,37.0,43.0,36.75,1.7078251276599394,25.649999999999977,True,False,True,3,low,0.04647143204516842
2024-05-08,SKU0018,46,657.02,30222.92,1,0.2724031007751938,5,19,2,0,0,0,summer,0,0.8866246920416841,2,paid,0.9468261184541912,0.986384263,0,0,0.6290713389172475,4.78,233,78,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,35.0,36.0,39.0,38.5,5.066228051190223,245.98000000000002,True,False,True,3,low,0.13159033899195385
2024-05-09,SKU0018,39,870.76,33959.64,0,0.03570321151716502,5,19,3,0,0,0,summer,0,1.1357215950091355,1,affiliate,0.9875244284274304,1.0089753352432118,1,0,0.6104202463233933,4.78,233,76,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,46.0,35.0,37.0,39.0,4.9665548085837825,32.24000000000001,True,False,True,3,low,0.12734755919445595
2024-05-10,SKU0018,37,894.15,33083.55,0,0.009800664451827267,5,19,4,0,0,0,summer,0,1.075533328845809,1,affiliate,0.979500113,0.955525235796004,1,0,0.6919945084042389,4.78,233,57,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,39.0,46.0,36.0,39.25,4.787135538781693,8.850000000000023,True,False,True,3,low,0.12196523665685842
2024-05-11,SKU0018,31,846.2,26232.2,0,0.06290143964562564,5,19,5,1,0,0,summer,0,0.9456401110234444,0,affiliate,1.0624234393041243,0.981779139427206,0,0,0.5399896646353158,4.78,233,89,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,37.0,39.0,35.0,38.25,6.184658438426492,56.799999999999955,True,False,True,3,low,0.16169041669088868
2024-05-12,SKU0018,35,896.77,31386.95,0,0.006899224806201571,5,19,6,1,0,0,summer,0,1.0870955950745238,0,affiliate,1.0373202749835977,1.0043621880598423,1,0,0.7209426178249335,4.78,233,63,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,19,2,2024,False,31.0,37.0,46.0,35.5,3.4156502553198678,6.230000000000018,True,False,True,3,low,0.09621550014985543
2024-05-13,SKU0018,36,832.39,29966.04,0,0.07819490586932448,5,20,0,0,0,0,summer,0,0.8461626806440531,1,paid,1.0557866482709444,1.0032612136083292,0,0,0.6865979687000856,4.78,233,18,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,35.0,31.0,39.0,34.75,2.6299556396765857,70.61000000000001,True,False,True,3,low,0.0756821766813406
2024-05-14,SKU0018,29,861.82,24992.78,0,0.045603543743078574,5,20,1,0,0,0,summer,0,0.8080351218784836,0,affiliate,0.9882038704221336,1.0184774584936118,0,1,0.6107540205887039,4.78,233,27,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,36.0,35.0,37.0,32.75,3.3040379335998367,41.17999999999995,True,False,True,3,low,0.10088665446106372
2024-05-15,SKU0018,31,886.84,27492.04,0,0.0178959025470653,5,20,2,0,0,0,summer,0,0.9856650300768128,0,affiliate,0.9681812556248204,1.0017770102285706,0,0,0.6079606948443992,4.78,233,12,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,29.0,36.0,31.0,32.75,3.3040379335998367,16.159999999999968,True,False,True,3,low,0.10088665446106372
2024-05-16,SKU0018,29,888.46,25765.34,0,0.01610188261351048,5,20,3,0,0,0,summer,0,1.0106675163439922,0,affiliate,0.9374416866044282,0.9933097440951516,0,0,0.6508404908377171,4.78,233,24,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,31.0,29.0,35.0,31.25,3.3040379335998367,14.539999999999964,True,False,True,3,low,0.10572921387519477
2024-05-17,SKU0018,37,762.94,28228.78,1,0.15510520487264667,5,20,4,0,0,0,summer,0,1.0641859888933134,1,affiliate,0.9992422606167108,0.981615436359578,0,0,0.5851070585992022,4.78,233,84,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,29.0,31.0,36.0,31.5,3.7859388972001837,140.05999999999995,True,False,True,3,low,0.12018853641905346
2024-05-18,SKU0018,35,894.87,31320.45,0,0.009003322259136208,5,20,5,1,0,0,summer,0,1.0097570231490598,0,organic,1.039944955890224,1.0058207899866525,0,0,0.5807318673913596,4.78,233,7,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,37.0,29.0,29.0,33.0,3.651483716701109,8.129999999999995,True,False,True,3,low,0.11065102171821542
2024-05-19,SKU0018,40,868.78,34751.2,0,0.03789590254706537,5,20,6,1,0,0,summer,1,1.1861070204301063,0,paid,1.073092631738773,0.9939446354020672,1,0,0.6391800397183485,4.78,233,89,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,20,2,2024,False,35.0,37.0,31.0,35.25,4.645786621588786,34.22000000000003,True,False,True,3,low,0.13179536515145493
2024-05-20,SKU0018,37,857.4,31723.8,0,0.05049833887043192,5,21,0,0,0,0,summer,0,0.806424452,1,organic,1.0262052619324944,1.015072588012001,1,1,0.5494626875475129,4.78,233,27,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,40.0,35.0,29.0,37.25,2.0615528128088325,45.60000000000002,True,False,True,3,low,0.055343699672720334
2024-05-21,SKU0018,37,880.42,32575.54,0,0.0250055370985604,5,21,1,0,0,0,summer,0,1.085248939656602,1,organic,1.023078763035455,0.9724614734672268,0,0,0.578344281,4.78,233,13,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,37.0,40.0,37.0,37.25,2.0615528128088325,22.58000000000004,True,False,True,3,low,0.055343699672720334
2024-05-22,SKU0018,32,895.69,28662.08,0,0.008095238095238036,5,21,2,0,0,0,summer,0,1.033846455469761,0,affiliate,0.9723635577472832,1.0355563063711148,1,0,0.6006949997732369,4.78,233,59,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,37.0,37.0,35.0,36.5,3.316624790355401,7.309999999999945,True,False,True,3,low,0.09086643261247675
2024-05-23,SKU0018,41,632.55,25934.55,1,0.29950166112956816,5,21,3,0,0,0,summer,0,1.2034316443485042,1,affiliate,0.9627052865232076,0.9855024476631996,0,0,0.6508840332410902,4.78,233,83,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,32.0,37.0,40.0,36.75,3.685557397915998,270.45000000000005,True,False,True,3,low,0.10028727613376866
2024-05-24,SKU0018,35,860.2,30107.0,0,0.04739756367663339,5,21,4,0,0,0,summer,0,1.018737389491585,0,organic,0.9872951494137812,0.9916202344573766,0,0,0.4991735998538473,4.78,233,82,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,41.0,32.0,37.0,36.25,3.774917217635376,42.799999999999955,True,False,True,3,low,0.10413564738304484
2024-05-25,SKU0018,37,832.3,30795.1,0,0.0782945736434109,5,21,5,1,0,1,summer,0,1.0474455664692712,0,paid,1.0227043953945751,1.0141083613013575,0,0,0.5828335003133014,4.78,233,49,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,35.0,41.0,37.0,36.25,3.774917217635376,70.70000000000005,True,False,True,3,low,0.10413564738304484
2024-05-26,SKU0018,30,889.18,26675.4,0,0.015304540420819546,5,21,6,1,0,1,summer,0,1.2641925928440951,0,affiliate,1.054020152817263,1.0127097141337496,0,0,0.5923816832820845,4.78,233,108,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,21,2,2024,False,37.0,35.0,32.0,35.75,4.573474244670749,13.82000000000005,True,False,True,3,low,0.12792934950127968
2024-05-27,SKU0018,39,678.6,26465.4,1,0.2485049833887043,5,22,0,0,0,1,summer,0,1.1194436435345811,0,organic,0.9910014587583106,1.0105780884690774,0,0,0.7073786740716773,4.78,233,68,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,False,30.0,37.0,41.0,35.25,3.8622100754188233,224.39999999999998,True,False,True,3,low,0.10956624327429286
2024-05-28,SKU0018,33,831.75,27447.75,0,0.07890365448504984,5,22,1,0,0,1,summer,0,1.091283359587167,0,organic,1.0214161306393252,0.9876133594903308,0,0,0.6086312499542176,4.78,233,30,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,False,39.0,30.0,35.0,34.75,4.0311288741492755,71.25,True,False,True,3,low,0.11600370860861224
2024-05-29,SKU0018,43,552.46,23755.78,1,0.3881949058693244,5,22,2,0,0,1,summer,0,0.9414800341990496,1,affiliate,0.9842144211575092,0.9565573702929558,0,1,0.5411582198970821,4.78,233,96,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,False,33.0,39.0,37.0,36.25,5.852349955359813,350.53999999999996,True,False,True,3,low,0.16144413669958105
2024-05-30,SKU0018,32,900.83,28826.56,0,0.002403100775193753,5,22,3,0,0,1,summer,0,1.0208425005063984,0,organic,0.9444126068756714,0.9962186665657852,0,1,0.5232117415408601,4.78,233,72,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,False,43.0,33.0,30.0,36.75,5.188127472091128,2.169999999999959,True,False,True,3,low,0.1411735366555409
2024-05-31,SKU0018,46,619.91,28515.86,1,0.313499446290144,5,22,4,0,0,1,summer,0,0.7521380809596099,2,affiliate,1.0205517230164631,1.0138771717423047,0,1,0.5857161251766776,4.78,233,81,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,False,32.0,43.0,39.0,38.5,7.047458170621992,283.09000000000003,True,False,True,3,low,0.18305086157459718
2024-06-01,SKU0018,36,834.19,30030.84,0,0.07620155038759684,6,22,5,1,0,1,monsoon,0,0.8734411908120462,0,affiliate,1.127184193170899,1.0085316546746912,0,0,0.6031757456995077,4.78,233,39,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,True,46.0,32.0,33.0,39.25,6.396613687465163,68.80999999999995,True,False,True,3,low,0.16297104936216977
2024-06-02,SKU0018,37,894.6,33100.2,0,0.009302325581395324,6,22,6,1,0,1,monsoon,0,1.0970490015732497,0,organic,1.0691496611558395,1.0188001309953068,0,0,0.6368571129458842,4.78,233,55,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,22,2,2024,True,36.0,46.0,43.0,37.75,5.90903263374528,8.399999999999977,True,False,True,3,low,0.15653066579457695
2024-06-03,SKU0018,39,851.71,33216.69,0,0.05679955703211513,6,23,0,0,0,1,monsoon,0,0.7331247109977982,0,paid,0.953253942605878,0.992341365652904,1,0,0.5546986101382503,4.78,233,24,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,True,37.0,36.0,32.0,39.5,4.509249752822896,51.289999999999964,True,False,True,3,low,0.11415822159045307
2024-06-04,SKU0018,33,817.94,26992.02,0,0.09419712070874856,6,23,1,0,0,1,monsoon,0,1.013933796380336,0,paid,0.9553612452731222,0.9839278433441996,0,1,0.5693419108510678,4.78,233,48,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,True,39.0,37.0,46.0,36.25,2.500000000000005,85.05999999999995,True,False,True,3,low,0.06896551724137945
2024-06-05,SKU0018,40,862.55,34502.0,0,0.04479512735326694,6,23,2,0,0,1,monsoon,1,1.0026751428821072,1,paid,1.0480675563878683,0.975675676086136,0,0,0.641695574,4.78,233,20,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,True,33.0,39.0,36.0,37.25,3.095695936834455,40.450000000000045,True,False,True,3,low,0.08310593119018671
2024-06-06,SKU0018,33,874.65,28863.45,0,0.031395348837209326,6,23,3,0,0,1,monsoon,0,1.0583648176509473,0,affiliate,0.995882667,1.011306403742175,0,0,0.6132316334729282,4.78,233,52,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,False,40.0,33.0,37.0,36.25,3.774917217635378,28.350000000000023,True,False,True,3,low,0.10413564738304491
2024-06-07,SKU0018,33,851.53,28100.49,0,0.05699889258028796,6,23,4,0,0,1,monsoon,0,0.7455553521712664,1,affiliate,0.9996651120529616,1.0042764134672584,0,0,0.6433098673259235,4.78,233,55,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,False,33.0,40.0,39.0,34.75,3.500000000000004,51.47000000000003,True,False,True,3,low,0.10071942446043176
2024-06-08,SKU0018,37,888.46,32873.02,0,0.01610188261351048,6,23,5,1,0,0,monsoon,0,0.6953708510930954,0,paid,1.0327522728392982,0.9987538809746848,1,0,0.5509931297971818,4.78,233,45,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,False,33.0,33.0,33.0,35.75,3.4034296427770263,14.539999999999964,True,False,True,3,low,0.09520082916858814
2024-06-09,SKU0018,30,887.92,26637.6,0,0.016699889258028837,6,23,6,1,0,0,monsoon,0,1.1664343138286106,0,affiliate,1.0797671843903458,0.9983097430879292,0,0,0.6232783761466785,4.78,233,59,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,23,2,2024,False,37.0,33.0,40.0,33.25,2.8722813232690196,15.080000000000041,True,False,True,3,low,0.08638440069982015
2024-06-10,SKU0018,36,785.7,28285.2,1,0.12990033222591357,6,24,0,0,0,0,monsoon,0,1.0166079678373623,1,affiliate,1.0063074730746449,0.9941704985075308,0,0,0.51920729,4.78,233,66,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,30.0,37.0,33.0,34.0,3.162277660168384,117.29999999999995,True,False,True,3,low,0.09300816647554071
2024-06-11,SKU0018,28,852.34,23865.52,0,0.056101882613510484,6,24,1,0,0,0,monsoon,0,1.06152431168811,0,affiliate,0.9638426613394137,0.9916690344374488,0,0,0.5342737992818201,4.78,233,98,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,36.0,30.0,33.0,32.75,4.425306015783922,50.65999999999997,True,False,True,3,low,0.13512384781019607
2024-06-12,SKU0018,29,848.46,24605.34,0,0.060398671096345474,6,24,2,0,0,0,monsoon,0,1.242494727589627,0,organic,0.9849144185613976,1.0131392713992629,0,0,0.5431862652017311,4.78,233,34,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,28.0,36.0,37.0,30.75,3.593976442141308,54.539999999999964,True,False,True,3,low,0.11687728267126204
2024-06-13,SKU0018,29,850.36,24660.44,0,0.05829457364341084,6,24,3,0,0,0,monsoon,0,1.0260757071536348,0,affiliate,0.991298119,0.9843095189769708,0,0,0.5794066866091373,4.78,233,53,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,29.0,28.0,30.0,30.5,3.696845502136476,52.639999999999986,True,False,True,3,low,0.12120804925037626
2024-06-14,SKU0018,32,870.58,27858.56,0,0.035902547065337714,6,24,4,0,0,0,monsoon,0,0.7053776673258194,1,organic,0.9857389062075194,1.0303269659851009,0,1,0.6191056097594825,4.78,233,118,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,29.0,29.0,36.0,29.5,1.7320508075688856,32.41999999999996,True,False,True,3,low,0.05871358669725036
2024-06-15,SKU0018,32,859.48,27503.36,0,0.048194905869324456,6,24,5,1,0,0,monsoon,0,0.9531867457952196,0,paid,1.0722725011813492,1.0302611695644068,0,0,0.5395698660321981,4.78,233,111,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,32.0,29.0,28.0,30.5,1.7320508075688856,43.51999999999998,True,False,True,3,low,0.056788551067832316
2024-06-16,SKU0018,30,829.86,24895.8,0,0.08099667774086378,6,24,6,1,0,0,monsoon,0,1.1227561508048158,0,affiliate,1.0238180895251725,1.0343882261402602,0,0,0.537512212,4.78,233,69,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,24,2,2024,False,32.0,32.0,29.0,30.75,1.5000000000000095,73.13999999999999,True,False,True,3,low,0.04878048780487836
2024-06-17,SKU0018,42,765.65,32157.3,1,0.15210409745293468,6,25,0,0,0,0,monsoon,0,0.9361883775908988,2,affiliate,0.9871003495443634,1.0247105936992968,0,0,0.6574065896176128,4.78,233,75,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,30.0,32.0,29.0,34.0,5.4160256030906435,137.35000000000002,True,False,True,3,low,0.15929487067913659
2024-06-18,SKU0018,37,844.31,31239.47,0,0.0649944629014397,6,25,1,0,0,0,monsoon,0,0.9545692164267038,0,organic,1.0492764259549752,0.9883308860425248,1,0,0.6833098988596742,4.78,233,11,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,42.0,30.0,32.0,35.25,5.37742193496723,58.690000000000055,True,False,True,3,low,0.15255097687850297
2024-06-19,SKU0018,33,860.83,28407.39,0,0.046699889258028746,6,25,2,0,0,0,monsoon,0,0.9097663803875268,0,paid,1.0521830153460463,1.0187647905034685,0,0,0.556951875,4.78,233,33,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,37.0,42.0,32.0,35.5,5.196152422706636,42.16999999999996,True,False,True,3,low,0.1463704907804686
2024-06-20,SKU0018,32,815.59,26098.88,0,0.09679955703211514,6,25,3,0,0,0,monsoon,1,1.220181332757376,0,affiliate,1.0570358037853256,0.9978769308939752,0,1,0.60772708,4.78,233,89,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,33.0,37.0,30.0,36.0,4.546060565661956,87.40999999999997,True,False,True,3,low,0.12627946015727656
2024-06-21,SKU0018,49,514.26,25198.74,1,0.43049833887043193,6,25,4,0,0,0,monsoon,0,1.1864953353442074,2,paid,1.012551691241797,1.0023491756369125,0,0,0.597424008,4.78,233,52,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,32.0,33.0,42.0,37.75,7.8049129826454,388.74,True,False,True,3,low,0.2067526617919311
2024-06-22,SKU0018,36,859.75,30951.0,0,0.047895902547065335,6,25,5,1,0,0,monsoon,0,0.7285296367363645,0,organic,1.0751854152077498,1.009286180855382,0,0,0.5209871177755612,4.78,233,4,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,49.0,32.0,37.0,37.5,7.852812659593167,43.25,True,False,True,3,low,0.20940833758915112
2024-06-23,SKU0018,34,822.9,27978.6,0,0.08870431893687711,6,25,6,1,0,0,monsoon,0,1.2856430285709708,0,paid,1.0260663827920855,0.9955528901909166,1,0,0.5212333296553068,4.78,233,31,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,25,2,2024,False,36.0,49.0,33.0,37.75,7.675719293112972,80.10000000000002,True,False,True,3,low,0.20333031240034363
2024-06-24,SKU0018,36,873.11,31431.96,0,0.033100775193798435,6,26,0,0,0,0,monsoon,0,0.8838876283671413,0,paid,0.9789945097225268,0.9999769818239956,1,0,0.6030260501926142,4.78,233,20,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,34.0,36.0,32.0,38.75,6.898067362191629,29.889999999999986,True,False,True,3,low,0.17801464160494526
2024-06-25,SKU0018,36,849.9,30596.4,0,0.05880398671096348,6,26,1,0,0,1,monsoon,0,1.304145858909642,1,affiliate,0.9553399028887424,1.0147793140135322,0,0,0.6136744612371051,4.78,233,93,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,36.0,34.0,49.0,35.5,1.0000000000000218,53.10000000000002,True,False,True,3,low,0.028169014084507654
2024-06-26,SKU0018,40,578.19,23127.6,1,0.3597009966777408,6,26,2,0,0,1,monsoon,0,0.8029098524475111,0,organic,1.0149304591369732,1.0189873290322158,0,0,0.6268032485773384,4.78,233,113,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,36.0,36.0,36.0,36.5,2.5166114784235916,324.80999999999995,True,False,True,3,low,0.06894825968283813
2024-06-27,SKU0018,37,855.05,31636.85,0,0.0531007751937985,6,26,3,0,0,1,monsoon,0,1.1652425184151738,0,organic,1.021546335440408,1.0157991623617226,0,0,0.6014385333363438,4.78,233,1,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,40.0,36.0,34.0,37.25,1.8929694486001016,47.950000000000045,True,False,True,3,low,0.05081797177449937
2024-06-28,SKU0018,36,871.85,31386.6,0,0.03449612403100773,6,26,4,0,0,1,monsoon,0,0.915035504,0,affiliate,1.0179211354026378,1.0507261667776646,1,0,0.5709959218700951,4.78,233,49,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,37.0,40.0,36.0,37.25,1.8929694486001016,31.149999999999977,True,False,True,3,low,0.05081797177449937
2024-06-29,SKU0018,54,485.18,26199.72,1,0.46270210409745294,6,26,5,1,0,1,monsoon,0,0.976641849,2,paid,1.040203540299008,1.0425857973334598,0,0,0.5852511498376337,4.78,233,22,FreshNest Spray,Electronics Accessories,Audio,903,452.83,SUP004,UrbanEdge Wholesale,3,4,26,2,2024,False,36.0,37.0,36.0,41.75,8.34166250416147,417.82,True,False,True,3,low,0.19980029950087352
